Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
21.0;0.15129;1.22179;1.0;1.0;2.7;3.85;2.55;0.99;10.09;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.27;6.94256;3.47221;0.62734;3.47221;6.94256;2.82288;4.5;-2.7;-3.85;-2.55;-0.99;0.0;0.0;0.0;0.0;2.7;3.85;2.55;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.09;11.31179
22.0;0.10448;1.05882;1.0;1.0;2.4;4.054;1.65;0.33;8.434;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.315;6.94256;2.23528;0.0;3.47221;6.94256;2.82288;4.5;-2.4;-4.054;-1.65;-0.33;0.0;0.0;0.0;0.0;2.4;4.054;1.65;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.434;9.49282
23.0;0.10122;1.0796;1.0;1.0;1.8;3.785;1.05;0.15;6.785;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.315;6.94256;0.60707;0.0;3.47221;6.94256;2.82288;4.5;-1.8;-3.785;-1.05;-0.15;0.0;0.0;0.0;0.0;1.8;3.785;1.05;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.785;7.8646
24.0;0.09205;1.21054;1.0;1.0;1.5;3.6;0.75;0.12;5.97;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.36;6.82054;0.0;0.0;3.47221;6.94256;2.82288;4.5;-1.5;-3.6;-0.75;-0.12;0.0;0.0;0.0;0.0;1.5;3.6;0.75;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.97;7.18054
25.0;0.08671;1.28327;1.0;1.0;1.26;3.25;0.165;0.12;4.795;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.395;4.68327;0.0;0.0;3.47221;6.94256;2.82288;4.5;-1.26;-3.25;-0.165;-0.12;0.0;0.0;0.0;0.0;1.26;3.25;0.165;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.795;6.07827
26.0;0.08416;1.25792;1.0;1.0;0.27;3.26;0.165;0.06;3.755;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.35;3.66292;0.0;0.0;3.47221;6.94256;2.82288;4.5;-0.27;-3.26;-0.165;-0.06;0.0;0.0;0.0;0.0;0.27;3.26;0.165;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.755;5.01292
27.0;0.0845;1.20004;1.0;1.0;0.24;3.41;0.165;0.09;3.905;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.305;3.80004;0.0;0.0;3.47221;6.94256;2.82288;4.5;-0.24;-3.41;-0.165;-0.09;0.0;0.0;0.0;0.0;0.24;3.41;0.165;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.905;5.10504
28.0;0.08394;1.19813;1.0;1.0;0.21;3.18;0.159;0.09;3.639;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.26;3.57713;0.0;0.0;3.47221;6.94256;2.82288;4.5;-0.21;-3.18;-0.159;-0.09;0.0;0.0;0.0;0.0;0.21;3.18;0.159;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.639;4.83713
29.0;0.08533;1.20884;1.0;1.0;0.15;3.75;0.33;0.09;4.32;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.395;4.13384;0.0;0.0;3.47221;6.94256;2.82288;4.5;-0.15;-3.75;-0.33;-0.09;0.0;0.0;0.0;0.0;0.15;3.75;0.33;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.32;5.52884
30.0;0.08844;1.27088;1.0;1.0;0.15;4.66;0.54;0.15;5.5;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;2.5;0.0;0.0;0.0;1.395;5.37588;0.0;0.0;3.47221;6.94256;2.82288;4.5;-0.15;-4.66;-0.54;-0.15;0.0;0.0;0.0;0.0;0.15;4.66;0.54;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;6.77088
