Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_dCM;C_system_total;C_dCM_vol;C_dCM_MidMerit;C_dCM_Baseload;C_dCM_Peak;C_dCM_WindOnshore;C_dCM_LV_MED;C_dCM_MV_LOAD;C_dCM_LV_HIGH;C_dCM_LV_LOW
11.0;0.1537;1.47439;0.6;0.6;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;5.98628;3.48992;1.75801;3.48998;5.98637;2.1711;4.5;-1.44928;-4.64845;-3.63074;-0.18419;0.0;0.0;0.0;0.0;1.49428;4.69345;3.63074;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01616;11.49054;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
12.0;0.15442;1.61717;0.6;0.6;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;5.98628;3.48992;2.09794;3.48998;5.98637;2.1711;4.5;-1.15008;-4.78505;-3.95743;-0.19912;0.0;0.0;0.0;0.0;1.25508;4.89005;3.95743;0.23062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.33318;11.95035;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
13.0;0.25156;1.33986;0.6;0.6;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;5.98635;3.48996;2.17109;3.48998;5.98637;2.1711;4.5;-1.32471;-4.989;-3.86778;-0.21585;0.0;0.0;0.0;0.0;1.47471;5.139;3.86778;0.26085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.74235;12.08221;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
14.0;0.21987;1.43779;0.6;0.6;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;5.98634;3.48995;2.17108;3.48998;5.98637;2.1711;4.5;-1.6565;-4.72071;-3.60402;-0.27317;0.0;0.0;0.0;0.0;1.8365;4.90071;3.60402;0.32717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.6684;12.1062;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
15.0;0.15276;1.2599;0.6;0.6;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;5.98628;3.48992;1.28977;3.48998;5.98637;2.1711;4.5;-1.34447;-4.74237;-3.33386;-0.15271;0.0;0.0;0.0;0.0;1.49447;4.89237;3.33386;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91841;11.17831;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
16.0;0.18045;1.23028;0.6;0.6;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;5.98632;3.48994;2.17099;3.48998;5.98637;2.1711;4.5;-1.1307;-4.73382;-4.43618;-0.16113;0.0;0.0;0.0;0.0;1.2507;4.85382;4.43618;0.19713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.73783;11.96811;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
17.0;0.3769;1.27699;0.6;0.6;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;5.98635;3.48997;2.1711;3.48998;5.98637;2.1711;4.5;-2.79428;-4.47523;-2.68008;-0.46565;0.0;0.0;0.0;0.0;2.89928;4.58023;2.68008;0.49715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.65674;11.93373;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
18.0;0.98207;1.52749;0.6;0.6;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;5.98636;3.48996;2.17109;3.48998;5.98637;2.1711;4.5;-3.11364;-3.51145;-1.84894;-1.78075;0.0;2.0e-5;0.0;0.0;3.18864;3.58645;1.84894;1.80325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;2.0e-5;10.42727;11.95477;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
19.0;0.75183;1.58603;0.6;0.6;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;5.98636;3.48996;2.1711;3.48998;5.98637;2.1711;4.5;-2.3644;-4.0622;-2.53537;-1.27923;0.0;0.0;0.0;0.0;2.3644;4.0622;2.53537;1.27923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.2412;11.82723;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
20.0;0.58503;1.34556;0.6;0.6;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;5.98636;3.48997;2.1711;3.48998;5.98637;2.1711;4.5;-3.09763;-3.51465;-2.97116;-0.94324;0.0;0.0;0.0;0.0;3.09763;3.51465;2.97116;0.94324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.52668;11.87224;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
21.0;0.15316;1.22179;0.6;0.6;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;5.98628;3.48992;1.48884;3.48998;5.98637;2.1711;4.5;-2.6899;-3.80474;-2.52993;-0.98852;0.0;0.0;0.0;0.0;2.6899;3.80474;2.52993;0.98852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01309;11.23488;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
22.0;0.10445;1.05882;0.6;0.6;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;5.98534;3.21357;1.0e-5;3.48998;5.98637;2.1711;4.5;-2.40661;-4.0619;-1.6556;-0.33121;0.0;0.0;0.0;0.0;2.40661;4.0619;1.6556;0.33121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45533;9.51415;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
23.0;0.10238;1.0796;0.6;0.6;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;5.98607;1.58334;1.0e-5;3.48998;5.98637;2.1711;4.5;-1.80546;-3.79459;-1.05407;-0.15058;0.0;0.0;0.0;0.0;1.80546;3.79459;1.05407;0.15058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80469;7.8843;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
24.0;0.10092;1.21054;0.6;0.6;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;5.986;0.85369;1.0e-5;3.48998;5.98637;2.1711;4.5;-1.50484;-3.61059;-0.75316;-0.12048;0.0;0.0;0.0;0.0;1.50484;3.61059;0.75316;0.12048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98908;7.19962;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
25.0;0.08678;1.28327;0.6;0.6;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.71388;0.00011;1.0e-5;3.48998;5.98637;2.1711;4.5;-1.26644;-3.27249;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27249;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82583;6.10911;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
26.0;0.08422;1.25792;0.6;0.6;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.6908;9.0e-5;0.0;3.48998;5.98637;2.1711;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78306;5.04098;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
27.0;0.08457;1.20004;0.6;0.6;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82871;0.0001;0.0;3.48998;5.98637;2.1711;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93386;5.1339;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
28.0;0.08401;1.19813;0.6;0.6;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60441;9.0e-5;0.0;3.48998;5.98637;2.1711;4.5;-0.21115;-3.20449;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20449;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86459;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
29.0;0.08541;1.20884;0.6;0.6;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16493;0.0001;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56012;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
30.0;0.08851;1.27088;0.6;0.6;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.41093;0.00012;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.15073;-4.68998;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68998;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53534;6.80622;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
31.0;0.10209;1.34344;0.6;0.6;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;5.98606;1.43995;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.30092;-5.41411;-1.50591;-0.39153;0.0;0.0;0.0;0.0;0.30092;5.41411;1.50591;0.39153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61247;8.95591;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
32.0;0.10408;1.36522;0.6;0.6;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;5.98613;2.49224;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.54151;-4.78981;-2.55888;-0.84311;0.0;0.0;0.0;0.0;0.54151;4.78981;2.55888;0.84311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73331;10.09854;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
33.0;0.10422;1.40152;0.6;0.6;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;5.98436;2.80603;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.90251;-4.7796;-2.82972;-0.54199;0.0;0.0;0.0;0.0;0.90251;4.7796;2.82972;0.54199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05382;10.45534;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
34.0;0.10446;1.47287;0.6;0.6;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;5.98534;3.23433;1.0e-5;3.48998;5.98637;2.1711;4.5;-1.06814;-4.90467;-3.19079;-0.24849;0.0;0.0;0.0;0.0;1.14314;4.97967;3.19079;0.27099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58458;11.05746;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
35.0;0.10403;1.4102;0.6;0.6;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;5.98613;2.42023;1.0e-5;3.48998;5.98637;2.1711;4.5;-1.15913;-3.98387;-3.43194;-0.08617;0.0;0.0;0.0;0.0;1.47413;4.29887;3.43194;0.18067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38561;10.79581;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
36.0;0.10409;1.31434;0.6;0.6;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;5.98613;2.5145;1.0e-5;3.48998;5.98637;2.1711;4.5;-0.60328;-4.4603;-3.79315;-0.03978;0.0;0.0;0.0;0.0;1.17328;5.0303;3.79315;0.21078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.2075;11.52185;0.00429;16.14745;11.64738;3.48994;5.98635;2.1711;0.0;-0.0;-7.00562;-3.02467;-0.0
