Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_cCM;C_system_total;C_cCM_vol;C_cCM_MidMerit;C_cCM_Baseload;C_cCM_Peak;C_cCM_WindOnshore
11.0;0.15358;1.47439;0.1;0.1;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;4.70295;4.601;1.93009;4.60103;4.70299;2.65899;4.5;-1.44931;-4.6486;-3.63084;-0.18419;0.0;0.0;0.0;0.0;1.49431;4.6936;3.63084;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01644;11.49083;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
12.0;0.15426;1.61717;0.1;0.1;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;4.70296;4.601;2.27002;4.60103;4.70299;2.65899;4.5;-1.1501;-4.78528;-3.95758;-0.19913;0.0;0.0;0.0;0.0;1.2551;4.89028;3.95758;0.23063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.3336;11.95076;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
13.0;0.15492;1.33986;0.1;0.1;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;4.70296;4.601;2.59965;4.60103;4.70299;2.65899;4.5;-1.34404;-5.13447;-3.95697;-0.21856;0.0;0.0;0.0;0.0;1.49404;5.28447;3.95697;0.26356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.99903;12.3389;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
14.0;0.15474;1.43779;0.1;0.1;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;4.70296;4.601;2.5096;4.60103;4.70299;2.65899;4.5;-1.67265;-4.81334;-3.65961;-0.27545;0.0;0.0;0.0;0.0;1.85265;4.99334;3.65961;0.32945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.83505;12.27285;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
15.0;0.15265;1.2599;0.1;0.1;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;4.70295;4.601;1.46185;4.60103;4.70299;2.65899;4.5;-1.34449;-4.74253;-3.33395;-0.15271;0.0;0.0;0.0;0.0;1.49449;4.89253;3.33395;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91869;11.17859;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
16.0;0.15454;1.23028;0.1;0.1;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;4.70296;4.601;2.4108;4.60103;4.70299;2.65899;4.5;-1.13506;-4.76989;-4.46314;-0.16167;0.0;0.0;0.0;0.0;1.25506;4.88989;4.46314;0.19767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.80577;12.03605;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
17.0;0.25094;1.27699;0.1;0.1;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;4.70297;4.60102;2.65898;4.60103;4.70299;2.65899;4.5;-2.84467;-4.65065;-2.76311;-0.47246;0.0;0.0;0.0;0.0;2.94967;4.75565;2.76311;0.50396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.97239;12.24938;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
18.0;0.85878;1.52749;0.1;0.1;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;4.70298;4.60103;2.65899;4.60103;4.70299;2.65899;4.5;-3.17282;-3.67621;-1.91481;-1.8066;0.0;0.0;0.0;0.0;3.24782;3.75121;1.91481;1.8291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;10.74294;12.27043;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
19.0;0.62898;1.58603;0.1;0.1;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;4.70298;4.60103;2.65899;4.60103;4.70299;2.65899;4.5;-2.40666;-4.23345;-2.61976;-1.29703;0.0;0.0;0.0;0.0;2.40666;4.23345;2.61976;1.29703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.55689;12.14292;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
20.0;0.45649;1.34556;0.1;0.1;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;4.70298;4.60103;2.65899;4.60103;4.70299;2.65899;4.5;-3.15419;-3.66129;-3.07016;-0.95672;0.0;0.0;0.0;0.0;3.15419;3.66129;3.07016;0.95672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.84235;12.18791;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
21.0;0.15305;1.22179;0.1;0.1;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;4.70295;4.601;1.66089;4.60103;4.70299;2.65899;4.5;-2.68995;-3.80487;-2.53;-0.98853;0.0;0.0;0.0;0.0;2.68995;3.80487;2.53;0.98853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01334;11.23513;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
22.0;0.10805;1.05882;0.1;0.1;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;4.70291;4.48954;1.0e-5;4.60103;4.70299;2.65899;4.5;-2.40546;-4.05779;-1.65423;-0.33108;0.0;0.0;0.0;0.0;2.40546;4.05779;1.65423;0.33108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.44857;9.50738;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
23.0;0.10477;1.0796;0.1;0.1;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;4.7029;2.86256;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.80488;-3.79204;-1.05349;-0.15054;0.0;0.0;0.0;0.0;1.80488;3.79204;1.05349;0.15054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80095;7.88055;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
24.0;0.10331;1.21054;0.1;0.1;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;4.7029;2.13328;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.50436;-3.60817;-0.75274;-0.12045;0.0;0.0;0.0;0.0;1.50436;3.60817;0.75274;0.12045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98573;7.19627;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
25.0;0.09948;1.28327;0.1;0.1;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.70287;0.00115;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.2643;-3.26086;-0.16575;-0.1205;0.0;0.0;0.0;0.0;1.2643;3.26086;0.16575;0.1205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.81141;6.09468;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
26.0;0.08424;1.25792;0.1;0.1;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69076;9.0e-5;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.27147;-3.28489;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.28489;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
27.0;0.08458;1.20004;0.1;0.1;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82868;9.0e-5;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.2413;-3.43571;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43571;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93384;5.13389;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
28.0;0.08402;1.19813;0.1;0.1;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60438;8.0e-5;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66644;4.86458;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
29.0;0.0854;1.20884;0.1;0.1;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16493;9.0e-5;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56013;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
30.0;0.10069;1.27088;0.1;0.1;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;4.70289;0.69034;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.15049;-4.67401;-0.5423;-0.15061;0.0;0.0;0.0;0.0;0.15049;4.67401;0.5423;0.15061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.51741;6.78829;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
31.0;0.10448;1.34344;0.1;0.1;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;4.7029;2.71826;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.30083;-5.41048;-1.50508;-0.39143;0.0;0.0;0.0;0.0;0.30083;5.41048;1.50508;0.39143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.60781;8.95125;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
32.0;0.10659;1.36522;0.1;0.1;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;4.70291;3.77028;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.54133;-4.78645;-2.5574;-0.84288;0.0;0.0;0.0;0.0;0.54133;4.78645;2.5574;0.84288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.72806;10.09329;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
33.0;0.10721;1.40152;0.1;0.1;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;4.70291;4.08087;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.90215;-4.7756;-2.82778;-0.54182;0.0;0.0;0.0;0.0;0.90215;4.7756;2.82778;0.54182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.04734;10.44887;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
34.0;0.1081;1.47287;0.1;0.1;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;4.70291;4.50874;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.06759;-4.89959;-3.18811;-0.24838;0.0;0.0;0.0;0.0;1.14259;4.97459;3.18811;0.27088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.57617;11.04904;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
35.0;0.10644;1.4102;0.1;0.1;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;4.70291;3.69798;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.15866;-3.98096;-3.43004;-0.08612;0.0;0.0;0.0;0.0;1.47366;4.29596;3.43004;0.18062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38028;10.79048;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
36.0;0.10663;1.31434;0.1;0.1;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;4.70291;3.79159;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.60289;-4.45671;-3.79093;-0.03972;0.0;0.0;0.0;0.0;1.17289;5.02671;3.79093;0.21072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20125;11.51559;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
37.0;0.10687;1.15546;0.1;0.1;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.8;4.70291;3.91104;1.0e-5;4.60103;4.70299;2.65899;4.5;-0.82858;-4.38137;-4.00132;-0.04732;0.0;0.0;0.0;0.0;1.47358;5.02637;4.00132;0.24082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74209;11.89754;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
38.0;0.1069;1.32303;0.1;0.1;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.89;4.70291;3.9286;1.0e-5;4.60103;4.70299;2.65899;4.5;-1.33981;-4.11098;-3.64027;-0.10752;0.0;0.0;0.0;0.0;1.98481;4.75598;3.64027;0.30102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68208;12.00511;0.00276;16.46301;11.96299;4.60103;4.70298;2.65899;0.0
