Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
22.0;0.1051;1.05882;0.4;0.4;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;5.62696;3.57044;1.0e-5;3.81255;5.62729;2.03153;4.5;-2.40641;-4.06116;-1.65536;-0.33119;0.0;0.0;0.0;0.0;2.40641;4.06116;1.65536;0.33119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45411;9.51293
23.0;0.10274;1.0796;0.4;0.4;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;5.62688;1.94172;1.0e-5;3.81255;5.62729;2.03153;4.5;-1.80537;-3.7942;-1.05398;-0.15058;0.0;0.0;0.0;0.0;1.80537;3.7942;1.05398;0.15058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80413;7.88373
24.0;0.1019;1.21054;0.4;0.4;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;5.62723;1.21111;1.0e-5;3.81255;5.62729;2.03153;4.5;-1.50464;-3.6096;-0.75299;-0.12047;0.0;0.0;0.0;0.0;1.50464;3.6096;0.75299;0.12047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98771;7.19825
25.0;0.08678;1.28327;0.4;0.4;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.39499;4.71393;0.00024;0.0;3.81255;5.62729;2.03153;4.5;-1.26644;-3.27249;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27249;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82582;6.1091
26.0;0.08423;1.25792;0.4;0.4;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.34999;3.69083;0.0002;0.0;3.81255;5.62729;2.03153;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097
27.0;0.08457;1.20004;0.4;0.4;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.30499;3.82875;0.00021;0.0;3.81255;5.62729;2.03153;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.1339
28.0;0.08401;1.19813;0.4;0.4;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.25999;3.60444;0.0002;0.0;3.81255;5.62729;2.03153;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86459
29.0;0.08541;1.20884;0.4;0.4;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.39499;4.16496;0.00022;0.0;3.81255;5.62729;2.03153;4.5;-0.15079;-3.77739;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.77739;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35127;5.56012
30.0;0.08853;1.27088;0.4;0.4;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.39499;5.41103;0.00027;0.0;3.81255;5.62729;2.03153;4.5;-0.15073;-4.68995;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68995;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53531;6.80619
31.0;0.10266;1.34344;0.4;0.4;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.52999;5.62707;1.79768;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.3009;-5.41325;-1.50571;-0.3915;0.0;0.0;0.0;0.0;0.3009;5.41325;1.50571;0.3915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61136;8.9548
32.0;0.10367;1.36522;0.4;0.4;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.61999;5.62692;2.85199;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.54154;-4.79036;-2.55912;-0.84314;0.0;0.0;0.0;0.0;0.54154;4.79036;2.55912;0.84314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73417;10.09939
33.0;0.10428;1.40152;0.4;0.4;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.66499;5.62693;3.16276;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.9025;-4.77953;-2.82969;-0.54199;0.0;0.0;0.0;0.0;0.9025;4.77953;2.82969;0.54199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0537;10.45523
34.0;0.10514;1.47287;0.4;0.4;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.66499;5.62696;3.59092;1.0e-5;3.81255;5.62729;2.03153;4.5;-1.06804;-4.90373;-3.19029;-0.24847;0.0;0.0;0.0;0.0;1.14304;4.97873;3.19029;0.27097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58303;11.0559
35.0;0.10354;1.4102;0.4;0.4;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.66499;5.62691;2.78004;1.0e-5;3.81255;5.62729;2.03153;4.5;-1.15923;-3.98446;-3.43233;-0.08618;0.0;0.0;0.0;0.0;1.47423;4.29946;3.43233;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.3867;10.79691
36.0;0.10372;1.31434;0.4;0.4;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.70999;5.62692;2.87437;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.60334;-4.46083;-3.79348;-0.03979;0.0;0.0;0.0;0.0;1.17334;5.03083;3.79348;0.21079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20843;11.52277
37.0;0.10395;1.15546;0.4;0.4;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.79999;5.62692;2.99408;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.82915;-4.3855;-4.00401;-0.04739;0.0;0.0;0.0;0.0;1.47415;5.0305;4.00401;0.24089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74956;11.90502
38.0;0.10398;1.32303;0.4;0.4;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.88999;5.62693;3.01139;1.0e-5;3.81255;5.62729;2.03153;4.5;-1.34058;-4.11489;-3.64272;-0.10761;0.0;0.0;0.0;0.0;1.98558;4.75989;3.64272;0.30111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68931;12.01233
39.0;0.10273;1.22784;0.4;0.4;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.97999;5.62687;1.93077;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.75403;-4.06131;-3.4932;-0.00069;0.0;0.0;0.0;0.0;1.35403;4.66131;3.4932;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.68923;10.91707
40.0;0.10245;1.27443;0.4;0.4;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.97999;5.62723;1.48819;1.0e-5;3.81255;5.62729;2.03153;4.5;-0.76899;-4.26708;-2.77065;-0.0142;0.0;0.0;0.0;0.0;1.32399;4.82208;2.77065;0.1807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.09741;10.37184
41.0;0.15018;1.27381;0.4;0.4;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;5.62725;3.8125;0.09112;3.81255;5.62729;2.03153;4.5;-2.67477;-4.70889;-2.53168;-0.36693;0.0;0.0;0.0;0.0;3.04977;5.08389;2.53168;0.47943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.14478;12.41859
42.0;0.15121;1.45428;0.4;0.4;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;5.62726;3.8125;0.61857;3.81255;5.62729;2.03153;4.5;-2.24176;-5.0514;-2.17375;-1.16245;0.0;0.0;0.0;0.0;2.36176;5.1714;2.17375;1.19845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90535;12.35963
43.0;0.1538;1.44471;0.4;0.4;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;5.62726;3.81251;1.91602;3.81255;5.62729;2.03153;4.5;-2.51036;-5.35532;-2.73787;-1.37784;0.0;0.0;0.0;0.0;2.51036;5.35532;2.73787;1.37784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98139;13.42611
44.0;0.15285;1.11522;0.4;0.4;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;5.62726;3.81251;1.43918;3.81255;5.62729;2.03153;4.5;-3.19813;-4.2103;-3.57193;-0.89868;0.0;0.0;0.0;0.0;3.19813;4.2103;3.57193;0.89868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87905;12.99427
