Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
11.0;0.1534;1.47439;0.8;0.8;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;6.00714;3.62189;1.60611;3.62195;6.00724;1.84282;4.5;-1.44934;-4.64884;-3.63098;-0.1842;0.0;0.0;0.0;0.0;1.49434;4.69384;3.63098;0.1977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01686;11.49125
12.0;0.19503;1.61717;0.8;0.8;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;6.00721;3.62192;1.84282;3.62195;6.00724;1.84282;4.5;-1.14325;-4.7285;-3.91995;-0.19813;0.0;0.0;0.0;0.0;1.24825;4.8335;3.91995;0.22963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.23133;11.8485
13.0;0.31752;1.33986;0.8;0.8;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;6.00722;3.62194;1.84282;3.62195;6.00724;1.84282;4.5;-1.31152;-4.88972;-3.80691;-0.21401;0.0;0.0;0.0;0.0;1.46152;5.03972;3.80691;0.25901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.56716;11.90702
14.0;0.28833;1.43779;0.8;0.8;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;6.00722;3.62194;1.84282;3.62195;6.00724;1.84282;4.5;-1.63952;-4.62335;-3.54559;-0.27078;0.0;0.0;0.0;0.0;1.81952;4.80335;3.54559;0.32478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.49324;11.93104
15.0;0.15258;1.2599;0.8;0.8;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;6.00714;3.62189;1.13745;3.62195;6.00724;1.84282;4.5;-1.34451;-4.74262;-3.334;-0.15272;0.0;0.0;0.0;0.0;1.49451;4.89262;3.334;0.19772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91885;11.17875
16.0;0.24722;1.23028;0.8;0.8;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;6.00721;3.62193;1.84282;3.62195;6.00724;1.84282;4.5;-1.11949;-4.64083;-4.36668;-0.15973;0.0;0.0;0.0;0.0;1.23949;4.76083;4.36668;0.19573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.56272;11.793
17.0;0.44677;1.27699;0.8;0.8;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;6.00723;3.62194;1.84282;3.62195;6.00724;1.84282;4.5;-2.76633;-4.37793;-2.63402;-0.46188;0.0;0.0;0.0;0.0;2.87133;4.48293;2.63402;0.49338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.48166;11.75865
18.0;0.99999;1.52749;0.8;0.8;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;6.00724;3.62194;1.84282;3.62195;6.00724;1.84282;4.5;-3.10503;-3.35811;-1.83936;-1.77699;0.0;0.1294;0.0;0.0;3.18003;3.43311;1.83936;1.79949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.1294;10.25199;11.77949
19.0;0.81992;1.58603;0.8;0.8;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;6.00723;3.62195;1.84282;3.62195;6.00724;1.84282;4.5;-2.34097;-3.96729;-2.4886;-1.26937;0.0;0.0;0.0;0.0;2.34097;3.96729;2.4886;1.26937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.06623;11.65226
20.0;0.65627;1.34556;0.8;0.8;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;6.00723;3.62195;1.84282;3.62195;6.00724;1.84282;4.5;-3.06628;-3.43338;-2.91629;-0.93578;0.0;0.0;0.0;0.0;3.06628;3.43338;2.91629;0.93578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.35173;11.69728
21.0;0.15293;1.22179;0.8;0.8;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;6.00714;3.62189;1.33662;3.62195;6.00724;1.84282;4.5;-2.68999;-3.80499;-2.53006;-0.98854;0.0;0.0;0.0;0.0;2.68999;3.80499;2.53006;0.98854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01358;11.23537
22.0;0.10477;1.05882;0.8;0.8;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;6.00692;3.19163;0.0;3.62195;6.00724;1.84282;4.5;-2.40651;-4.06153;-1.65548;-0.3312;0.0;0.0;0.0;0.0;2.40651;4.06153;1.65548;0.3312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45472;9.51354
23.0;0.10152;1.0796;0.8;0.8;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;6.00678;1.56384;0.0;3.62195;6.00724;1.84282;4.5;-1.80567;-3.7955;-1.05428;-0.1506;0.0;0.0;0.0;0.0;1.80567;3.7955;1.05428;0.1506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80604;7.88564
24.0;0.10007;1.21054;0.8;0.8;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;6.00669;0.83406;0.0;3.62195;6.00724;1.84282;4.5;-1.50501;-3.61146;-0.75331;-0.12049;0.0;0.0;0.0;0.0;1.50501;3.61146;0.75331;0.12049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.99027;7.20081
25.0;0.08678;1.28327;0.8;0.8;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.71395;0.00012;0.0;3.62195;6.00724;1.84282;4.5;-1.26644;-3.27249;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27249;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82583;6.1091
26.0;0.08422;1.25792;0.8;0.8;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69085;0.0001;0.0;3.62195;6.00724;1.84282;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78306;5.04098
27.0;0.08457;1.20004;0.8;0.8;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82877;0.0001;0.0;3.62195;6.00724;1.84282;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.1339
28.0;0.08401;1.19813;0.8;0.8;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60446;0.0001;0.0;3.62195;6.00724;1.84282;4.5;-0.21115;-3.20449;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20449;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86459
29.0;0.08541;1.20884;0.8;0.8;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16498;0.00011;0.0;3.62195;6.00724;1.84282;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56012
30.0;0.08853;1.27088;0.8;0.8;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.41101;0.00014;0.0;3.62195;6.00724;1.84282;4.5;-0.15073;-4.68995;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68995;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53531;6.80619
31.0;0.10123;1.34344;0.8;0.8;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;6.00677;1.4208;0.0;3.62195;6.00724;1.84282;4.5;-0.30096;-5.41542;-1.50621;-0.39156;0.0;0.0;0.0;0.0;0.30096;5.41542;1.50621;0.39156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61414;8.95758
32.0;0.10334;1.36522;0.8;0.8;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;6.00687;2.47323;0.0;3.62195;6.00724;1.84282;4.5;-0.54157;-4.79082;-2.55932;-0.84317;0.0;0.0;0.0;0.0;0.54157;4.79082;2.55932;0.84317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73487;10.1001
33.0;0.10396;1.40152;0.8;0.8;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;6.00689;2.78404;0.0;3.62195;6.00724;1.84282;4.5;-0.90254;-4.77996;-2.8299;-0.542;0.0;0.0;0.0;0.0;0.90254;4.77996;2.8299;0.542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0544;10.45592
34.0;0.10481;1.47287;0.8;0.8;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;6.00692;3.21223;0.0;3.62195;6.00724;1.84282;4.5;-1.06809;-4.90418;-3.19053;-0.24848;0.0;0.0;0.0;0.0;1.14309;4.97918;3.19053;0.27098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58377;11.05664
35.0;0.10319;1.4102;0.8;0.8;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;6.00686;2.40131;0.0;3.62195;6.00724;1.84282;4.5;-1.1593;-3.98488;-3.43261;-0.08618;0.0;0.0;0.0;0.0;1.4743;4.29988;3.43261;0.18068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38747;10.79767
36.0;0.10338;1.31434;0.8;0.8;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;6.00687;2.49573;0.0;3.62195;6.00724;1.84282;4.5;-0.60339;-4.4613;-3.79377;-0.03979;0.0;0.0;0.0;0.0;1.17339;5.0313;3.79377;0.21079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20925;11.52359
37.0;0.10362;1.15546;0.8;0.8;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.8;6.00688;2.61547;0.0;3.62195;6.00724;1.84282;4.5;-0.82921;-4.38596;-4.00431;-0.0474;0.0;0.0;0.0;0.0;1.47421;5.03096;4.00431;0.2409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.75039;11.90584
38.0;0.10365;1.32303;0.8;0.8;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.89;6.00688;2.63276;0.0;3.62195;6.00724;1.84282;4.5;-1.34067;-4.11532;-3.64299;-0.10762;0.0;0.0;0.0;0.0;1.98567;4.76032;3.64299;0.30112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.69011;12.01313
39.0;0.10149;1.22784;0.8;0.8;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.98;6.00678;1.55314;0.0;3.62195;6.00724;1.84282;4.5;-0.75425;-4.06293;-3.49419;-0.00072;0.0;0.0;0.0;0.0;1.35425;4.66293;3.49419;0.18072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.69209;10.91993
40.0;0.10061;1.27443;0.8;0.8;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.98;6.00673;1.11261;0.0;3.62195;6.00724;1.84282;4.5;-0.76931;-4.26957;-2.77182;-0.01423;0.0;0.0;0.0;0.0;1.32431;4.82457;2.77182;0.18073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.10143;10.37586
41.0;0.1088;1.27381;0.8;0.8;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;6.00705;3.62135;0.0;3.62195;6.00724;1.84282;4.5;-2.69167;-4.76877;-2.55611;-0.36904;0.0;0.0;0.0;0.0;3.06667;5.14377;2.55611;0.48154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.24809;12.5219
42.0;0.1512;1.45428;0.8;0.8;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;6.00714;3.62189;0.42997;3.62195;6.00724;1.84282;4.5;-2.24176;-5.05141;-2.17375;-1.16245;0.0;0.0;0.0;0.0;2.36176;5.17141;2.17375;1.19845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90537;12.35965
43.0;0.15351;1.44471;0.8;0.8;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;6.00714;3.62189;1.72846;3.62195;6.00724;1.84282;4.5;-2.51046;-5.35575;-2.73805;-1.37788;0.0;0.0;0.0;0.0;2.51046;5.35575;2.73805;1.37788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98214;13.42685
44.0;0.15278;1.11522;0.8;0.8;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;6.00714;3.62189;1.25062;3.62195;6.00724;1.84282;4.5;-3.19816;-4.21038;-3.57198;-0.89869;0.0;0.0;0.0;0.0;3.19816;4.21038;3.57198;0.89869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.8792;12.99442
