Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
26.0;0.08423;1.25792;0.1;0.1;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.6908;0.00011;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097
27.0;0.08457;1.20004;0.1;0.1;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82872;0.00011;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.13389
28.0;0.08401;1.19813;0.1;0.1;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60441;0.00011;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86458
29.0;0.08541;1.20884;0.1;0.1;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16492;0.00012;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56013
30.0;0.10072;1.27088;0.1;0.1;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;4.69504;0.69824;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.15049;-4.67398;-0.5423;-0.15061;0.0;0.0;0.0;0.0;0.15049;4.67398;0.5423;0.15061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.51737;6.78826
31.0;0.10445;1.34344;0.1;0.1;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;4.69506;2.72614;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.30083;-5.41053;-1.50509;-0.39143;0.0;0.0;0.0;0.0;0.30083;5.41053;1.50509;0.39143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.60788;8.95132
32.0;0.10655;1.36522;0.1;0.1;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;4.69507;3.77817;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.54134;-4.78649;-2.55742;-0.84289;0.0;0.0;0.0;0.0;0.54134;4.78649;2.55742;0.84289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.72813;10.09335
33.0;0.10718;1.40152;0.1;0.1;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;4.69507;4.08876;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.90215;-4.77564;-2.8278;-0.54182;0.0;0.0;0.0;0.0;0.90215;4.77564;2.8278;0.54182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.04741;10.44893
34.0;0.10809;1.47287;0.1;0.1;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;4.69507;4.51657;1.0e-5;4.6062;4.69515;2.16995;4.5;-1.06759;-4.8996;-3.18812;-0.24838;0.0;0.0;0.0;0.0;1.14259;4.9746;3.18812;0.27088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.57619;11.04906
35.0;0.10641;1.4102;0.1;0.1;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;4.69507;3.70588;1.0e-5;4.6062;4.69515;2.16995;4.5;-1.15867;-3.981;-3.43006;-0.08612;0.0;0.0;0.0;0.0;1.47367;4.296;3.43006;0.18062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38035;10.79055
36.0;0.1066;1.31434;0.1;0.1;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;4.69507;3.79949;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.60289;-4.45676;-3.79096;-0.03972;0.0;0.0;0.0;0.0;1.17289;5.02676;3.79096;0.21072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20133;11.51567
37.0;0.10683;1.15546;0.1;0.1;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.8;4.69507;3.91895;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.82858;-4.38142;-4.00135;-0.04732;0.0;0.0;0.0;0.0;1.47358;5.02642;4.00135;0.24082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74217;11.89763
38.0;0.10687;1.32303;0.1;0.1;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.89;4.69507;3.93651;1.0e-5;4.6062;4.69515;2.16995;4.5;-1.33982;-4.11103;-3.64029;-0.10752;0.0;0.0;0.0;0.0;1.98482;4.75603;3.64029;0.30102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68216;12.00519
39.0;0.10471;1.22784;0.1;0.1;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.98;4.69506;2.85732;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.75367;-4.05872;-3.49161;-0.00065;0.0;0.0;0.0;0.0;1.35367;4.65872;3.49161;0.18065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.68466;10.9125
40.0;0.10383;1.27443;0.1;0.1;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.98;4.69506;2.41716;1.0e-5;4.6062;4.69515;2.16995;4.5;-0.76875;-4.26521;-2.76977;-0.01417;0.0;0.0;0.0;0.0;1.32375;4.82021;2.76977;0.18067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.0944;10.36883
41.0;0.15027;1.27381;0.1;0.1;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;4.69511;4.60616;0.22947;4.6062;4.69515;2.16995;4.5;-2.67474;-4.70876;-2.53163;-0.36693;0.0;0.0;0.0;0.0;3.04974;5.08376;2.53163;0.47943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.14456;12.41837
42.0;0.15129;1.45428;0.1;0.1;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;4.69511;4.60616;0.75691;4.6062;4.69515;2.16995;4.5;-2.24173;-5.05128;-2.17371;-1.16244;0.0;0.0;0.0;0.0;2.36173;5.17128;2.17371;1.19844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90517;12.35945
43.0;0.15387;1.44471;0.1;0.1;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;4.69511;4.60616;2.05434;4.6062;4.69515;2.16995;4.5;-2.51034;-5.3552;-2.73782;-1.37783;0.0;0.0;0.0;0.0;2.51034;5.3552;2.73782;1.37783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98119;13.42591
44.0;0.15292;1.11522;0.1;0.1;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;4.69511;4.60616;1.57752;4.6062;4.69515;2.16995;4.5;-3.1981;-4.21021;-3.57187;-0.89868;0.0;0.0;0.0;0.0;3.1981;4.21021;3.57187;0.89868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87886;12.99408
