Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_dCM;C_system_total;C_dCM_vol;C_dCM_MidMerit;C_dCM_Baseload;C_dCM_Peak;C_dCM_WindOnshore;C_dCM_LV_MED;C_dCM_MV_LOAD;C_dCM_LV_HIGH;C_dCM_LV_LOW
1.0;0.10194;1.40287;0.2;0.2;1.32;3.66;0.165;0.12;5.265;2.0;-5.68146;7.62464;0.99;1.0;-0.97117;3.66587;2.745;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;0.315;5.0146;1.35251;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.32408;-3.66972;-0.16566;-0.12047;0.0;0.0;0.0;0.0;1.32408;3.66972;0.16566;0.12047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.27992;6.68279;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
2.0;0.08722;1.40281;0.2;0.2;0.285;3.155;0.165;0.075;3.68;2.0;-26.31411;7.62464;0.21375;1.0;-1.12662;3.66587;2.36625;1.2;-26.20292;4.44261;0.12375;2.5;-125.91899;9.58294;0.05625;0.225;4.8822;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.28644;-3.17645;-0.16622;-0.07541;0.0;0.0;0.0;0.0;0.28644;3.17645;0.16622;0.07541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.70452;5.10733;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
3.0;0.08726;1.37684;0.2;0.2;0.255;3.155;0.165;0.105;3.68;2.0;-29.40989;7.62464;0.19125;1.0;-1.12662;3.66587;2.36625;1.2;-26.20292;4.44261;0.12375;2.5;-89.94214;9.58294;0.07875;0.18;4.90119;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.25629;-3.1764;-0.16622;-0.10558;0.0;0.0;0.0;0.0;0.25629;3.1764;0.16622;0.10558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.70448;5.08132;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
4.0;0.08725;1.35769;0.2;0.2;0.225;3.155;0.165;0.105;3.65;2.0;-33.3312;7.62464;0.16875;1.0;-1.12662;3.66587;2.36625;1.2;-26.20292;4.44261;0.12375;2.5;-89.94214;9.58294;0.07875;0.135;4.8969;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.22614;-3.17641;-0.16622;-0.10558;0.0;0.0;0.0;0.0;0.22614;3.17641;0.16622;0.10558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.67434;5.03203;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
5.0;0.10097;1.2612;0.2;0.2;0.165;4.055;0.33;0.105;4.655;2.0;-45.45164;7.62464;0.12375;1.0;-0.87657;3.66587;3.04125;1.2;-13.10146;4.44261;0.2475;2.5;-89.94214;9.58294;0.07875;0.09;5.01457;0.82561;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.16553;-4.06688;-0.33139;-0.10542;0.0;0.0;0.0;0.0;0.16553;4.06688;0.33139;0.10542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.66922;5.93042;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
6.0;0.10281;1.42198;0.2;0.2;0.165;4.55;0.63;0.165;5.51;2.0;-45.45164;7.62464;0.12375;1.0;-0.78121;3.66587;3.4125;1.2;-6.86267;4.44261;0.4725;2.5;-57.2359;9.58294;0.12375;0.135;5.01462;1.79609;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.16549;-4.56097;-0.63238;-0.16563;0.0;0.0;0.0;0.0;0.16549;4.56097;0.63238;0.16563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.52448;6.94646;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
7.0;0.10662;1.59712;0.2;0.2;0.33;4.955;1.53;0.435;7.25;2.0;-22.72582;7.62464;0.2475;1.0;-0.71735;3.66587;3.71625;1.2;-2.8258;4.44261;1.1475;2.5;-21.71017;9.58294;0.32625;0.135;5.01467;3.71001;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.33081;-4.96164;-1.53443;-0.43649;0.0;0.0;0.0;0.0;0.33081;4.96164;1.53443;0.43649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.26338;8.8605;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
8.0;0.15182;1.34493;0.2;0.2;0.66;4.95;2.43;0.99;9.03;2.0;-11.36291;7.62464;0.495;1.0;-0.71808;3.66587;3.7125;1.2;-1.77921;4.44261;1.8225;2.5;-9.53932;9.58294;0.7425;0.0585;5.01478;4.31033;0.91248;4.31034;5.01483;2.14496;4.5;-0.65765;-4.89369;-2.41163;-0.98866;0.0;0.0;0.0;0.0;0.65765;4.89369;2.41163;0.98866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.95163;10.29656;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
9.0;0.15295;1.34381;0.2;0.2;0.9;5.25;3.0;0.576;9.726;2.0;-8.3328;7.62464;0.675;1.0;-0.67705;3.66587;3.9375;1.2;-1.44116;4.44261;2.25;2.5;-16.3957;9.58294;0.432;0.135;5.01478;4.31033;1.48564;4.31034;5.01483;2.14496;4.5;-0.88166;-5.17361;-2.97654;-0.57065;0.0;0.0;0.0;0.0;0.89666;5.18861;2.97654;0.57515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.015;0.0;0.0045;0.0345;0.0;9.63695;10.98077;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
10.0;0.15338;1.22693;0.2;0.2;1.26;5.15;3.3;0.36;10.07;2.0;-5.952;7.62464;0.945;1.0;-0.69019;3.66587;3.8625;1.2;-1.31015;4.44261;2.475;2.5;-26.23312;9.58294;0.27;0.108;5.01478;4.31033;1.70202;4.31034;5.01483;2.14496;4.5;-1.22525;-5.05915;-3.27386;-0.35045;0.0;0.0;0.0;0.0;1.25525;5.08915;3.27386;0.35945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.03;0.0;0.009;0.069;0.0;9.97772;11.20466;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
11.0;0.15378;1.47439;0.2;0.2;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;5.01478;4.31033;1.9082;4.31034;5.01483;2.14496;4.5;-1.44927;-4.64834;-3.63067;-0.18419;0.0;0.0;0.0;0.0;1.49427;4.69334;3.63067;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01596;11.49035;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
12.0;0.19561;1.61717;0.2;0.2;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;5.0148;4.31034;2.14494;4.31034;5.01483;2.14496;4.5;-1.14316;-4.72771;-3.91943;-0.19812;0.0;0.0;0.0;0.0;1.24816;4.83271;3.91943;0.22962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.22991;11.84707;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
13.0;0.31807;1.33986;0.2;0.2;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;5.01482;4.31034;2.14495;4.31034;5.01483;2.14496;4.5;-1.31141;-4.8889;-3.80641;-0.21399;0.0;0.0;0.0;0.0;1.46141;5.0389;3.80641;0.25899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.56571;11.90558;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
14.0;0.28889;1.43779;0.2;0.2;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;5.01482;4.31034;2.14495;4.31034;5.01483;2.14496;4.5;-1.63938;-4.62256;-3.54512;-0.27076;0.0;0.0;0.0;0.0;1.81938;4.80256;3.54512;0.32476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.49182;11.92962;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
15.0;0.15286;1.2599;0.2;0.2;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;5.01478;4.31033;1.43997;4.31034;5.01483;2.14496;4.5;-1.34445;-4.74224;-3.33379;-0.15271;0.0;0.0;0.0;0.0;1.49445;4.89224;3.33379;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91819;11.17809;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
16.0;0.24777;1.23028;0.2;0.2;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;5.01481;4.31034;2.14495;4.31034;5.01483;2.14496;4.5;-1.11939;-4.64006;-4.36611;-0.15972;0.0;0.0;0.0;0.0;1.23939;4.76006;4.36611;0.19572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.56129;11.79157;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
17.0;0.44735;1.27699;0.2;0.2;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;5.01482;4.31034;2.14495;4.31034;5.01483;2.14496;4.5;-2.7661;-4.37712;-2.63364;-0.46185;0.0;0.0;0.0;0.0;2.8711;4.48212;2.63364;0.49335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.48021;11.7572;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
18.0;0.99851;1.52749;0.2;0.2;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;5.01482;4.31034;2.14495;4.31034;5.01483;2.14496;4.5;-3.10575;-3.35669;-1.84016;-1.7773;0.0;0.13282;0.0;0.0;3.18075;3.43169;1.84016;1.7998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.13282;10.25241;11.7799;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
19.0;0.82051;1.58603;0.2;0.2;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;5.01482;4.31034;2.14496;4.31034;5.01483;2.14496;4.5;-2.34077;-3.96646;-2.48819;-1.26928;0.0;0.0;0.0;0.0;2.34077;3.96646;2.48819;1.26928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0647;11.65073;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
20.0;0.65688;1.34556;0.2;0.2;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;5.01482;4.31034;2.14496;4.31034;5.01483;2.14496;4.5;-3.06601;-3.43269;-2.91582;-0.93571;0.0;0.0;0.0;0.0;3.06601;3.43269;2.91582;0.93571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.35024;11.6958;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
21.0;0.15325;1.22179;0.2;0.2;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;5.01478;4.31033;1.63906;4.31034;5.01483;2.14496;4.5;-2.68987;-3.80465;-2.52987;-0.98851;0.0;0.0;0.0;0.0;2.68987;3.80465;2.52987;0.98851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0129;11.23469;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
22.0;0.10763;1.05882;0.2;0.2;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;5.01468;4.17792;1.0e-5;4.31034;5.01483;2.14496;4.5;-2.4056;-4.05828;-1.65439;-0.3311;0.0;0.0;0.0;0.0;2.4056;4.05828;1.65439;0.3311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.44937;9.50819;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
23.0;0.1043;1.0796;0.2;0.2;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;5.01464;2.55084;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.805;-3.79254;-1.0536;-0.15055;0.0;0.0;0.0;0.0;1.805;3.79254;1.0536;0.15055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80169;7.88129;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
24.0;0.10286;1.21054;0.2;0.2;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;5.01462;1.82154;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.50445;-3.60863;-0.75282;-0.12046;0.0;0.0;0.0;0.0;1.50445;3.60863;0.75282;0.12046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98637;7.19691;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
25.0;0.0868;1.28327;0.2;0.2;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.39499;4.71396;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.26644;-3.27247;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27247;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82581;6.10908;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
26.0;0.08424;1.25792;0.2;0.2;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.34999;3.69086;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.27147;-3.28489;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.28489;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78304;5.04096;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
27.0;0.08459;1.20004;0.2;0.2;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.30499;3.82878;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.2413;-3.4357;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.4357;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93384;5.13388;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
28.0;0.08403;1.19813;0.2;0.2;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.25999;3.60447;2.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.21115;-3.20447;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20447;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66644;4.86457;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
29.0;0.08543;1.20884;0.2;0.2;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.39499;4.16499;3.0e-5;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.15079;-3.77738;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.77738;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35126;5.5601;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
30.0;0.10043;1.27088;0.2;0.2;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.39499;5.01456;0.37923;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.15049;-4.67436;-0.54234;-0.15061;0.0;0.0;0.0;0.0;0.15049;4.67436;0.54234;0.15061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5178;6.78868;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
31.0;0.10401;1.34344;0.2;0.2;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.52999;5.01464;2.40674;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.30084;-5.4112;-1.50525;-0.39145;0.0;0.0;0.0;0.0;0.30084;5.4112;1.50525;0.39145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.60874;8.95218;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
32.0;0.10611;1.36522;0.2;0.2;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.61999;5.01466;3.4588;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.54137;-4.78709;-2.55768;-0.84293;0.0;0.0;0.0;0.0;0.54137;4.78709;2.55768;0.84293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.72907;10.0943;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
33.0;0.10673;1.40152;0.2;0.2;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.66499;5.01467;3.76942;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.90221;-4.77624;-2.82809;-0.54185;0.0;0.0;0.0;0.0;0.90221;4.77624;2.82809;0.54185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.04838;10.44991;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
34.0;0.10768;1.47287;0.2;0.2;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.66499;5.01468;4.19731;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.06765;-4.90018;-3.18843;-0.2484;0.0;0.0;0.0;0.0;1.14265;4.97518;3.18843;0.2709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.57715;11.05002;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
35.0;0.10596;1.4102;0.2;0.2;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.66499;5.01466;3.38656;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.15876;-3.98154;-3.43042;-0.08613;0.0;0.0;0.0;0.0;1.47376;4.29654;3.43042;0.18063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38135;10.79155;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
36.0;0.10614;1.31434;0.2;0.2;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.70999;5.01466;3.48029;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.60296;-4.4574;-3.79136;-0.03973;0.0;0.0;0.0;0.0;1.17296;5.0274;3.79136;0.21073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20245;11.51679;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
37.0;0.10638;1.15546;0.2;0.2;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.79999;5.01467;3.59979;1.0e-5;4.31034;5.01483;2.14496;4.5;-0.82867;-4.38206;-4.00177;-0.04733;0.0;0.0;0.0;0.0;1.47367;5.02706;4.00177;0.24083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74333;11.89879;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
38.0;0.10642;1.32303;0.2;0.2;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.88999;5.01467;3.61731;1.0e-5;4.31034;5.01483;2.14496;4.5;-1.33994;-4.11163;-3.64067;-0.10754;0.0;0.0;0.0;0.0;1.98494;4.75663;3.64067;0.30104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68328;12.00631;0.00363;15.97012;10.33822;4.06541;4.12891;2.14389;0.0;-0.00591;-8.69482;-0.01503;-0.00585
